date_t,date_t_plus_h,horizon,spearman_rho
1938-06-30 23:59:59.999999999,1938-08-31 23:59:59.999999999,1,0.3884615384615384
1938-08-31 23:59:59.999999999,1938-10-31 23:59:59.999999999,1,0.6853846153846154
1938-10-31 23:59:59.999999999,1938-12-31 23:59:59.999999999,1,0.6507692307692308
1938-12-31 23:59:59.999999999,1939-01-31 23:59:59.999999999,1,0.5353846153846153
1939-01-31 23:59:59.999999999,1939-03-31 23:59:59.999999999,1,0.5646153846153846
1939-03-31 23:59:59.999999999,1939-05-31 23:59:59.999999999,1,0.9146153846153846
1939-05-31 23:59:59.999999999,1939-07-31 23:59:59.999999999,1,0.43999999999999995
1939-07-31 23:59:59.999999999,1939-09-30 23:59:59.999999999,1,0.3776923076923077
1939-09-30 23:59:59.999999999,1939-11-30 23:59:59.999999999,1,0.5230769230769231
1939-11-30 23:59:59.999999999,1940-01-31 23:59:59.999999999,1,0.5653846153846154
1940-01-31 23:59:59.999999999,1940-03-31 23:59:59.999999999,1,0.48384615384615387
1940-03-31 23:59:59.999999999,1940-05-31 23:59:59.999999999,1,0.6507692307692308
1940-05-31 23:59:59.999999999,1940-07-31 23:59:59.999999999,1,0.6661538461538461
1940-07-31 23:59:59.999999999,1940-09-30 23:59:59.999999999,1,0.8253846153846154
1940-09-30 23:59:59.999999999,1940-11-30 23:59:59.999999999,1,0.8907692307692309
1940-11-30 23:59:59.999999999,1941-01-31 23:59:59.999999999,1,0.7276923076923076
1941-01-31 23:59:59.999999999,1941-03-31 23:59:59.999999999,1,0.7684615384615385
1941-03-31 23:59:59.999999999,1941-05-31 23:59:59.999999999,1,0.763076923076923
1941-05-31 23:59:59.999999999,1941-07-31 23:59:59.999999999,1,0.5830769230769232
1941-07-31 23:59:59.999999999,1941-09-30 23:59:59.999999999,1,0.8876923076923076
1941-09-30 23:59:59.999999999,1941-11-30 23:59:59.999999999,1,0.586923076923077
1941-11-30 23:59:59.999999999,1942-01-31 23:59:59.999999999,1,0.8092307692307691
1942-01-31 23:59:59.999999999,1942-02-28 23:59:59.999999999,1,0.8669230769230768
1942-02-28 23:59:59.999999999,1942-04-30 23:59:59.999999999,1,0.9792307692307692
1942-04-30 23:59:59.999999999,1942-06-30 23:59:59.999999999,1,0.42000000000000004
1942-06-30 23:59:59.999999999,1942-08-31 23:59:59.999999999,1,0.07461538461538461
1942-08-31 23:59:59.999999999,1942-10-31 23:59:59.999999999,1,0.7284615384615384
1942-10-31 23:59:59.999999999,1942-12-31 23:59:59.999999999,1,0.7515384615384615
1942-12-31 23:59:59.999999999,1943-01-31 23:59:59.999999999,1,0.5923076923076923
1943-01-31 23:59:59.999999999,1943-02-28 23:59:59.999999999,1,0.6284615384615384
1943-02-28 23:59:59.999999999,1943-04-30 23:59:59.999999999,1,0.6876923076923077
1943-04-30 23:59:59.999999999,1943-06-30 23:59:59.999999999,1,0.6246153846153846
1943-06-30 23:59:59.999999999,1943-08-31 23:59:59.999999999,1,0.6307692307692307
1943-08-31 23:59:59.999999999,1943-10-31 23:59:59.999999999,1,0.42769230769230765
1943-10-31 23:59:59.999999999,1943-12-31 23:59:59.999999999,1,0.8453846153846154
1943-12-31 23:59:59.999999999,1944-01-31 23:59:59.999999999,1,0.9384615384615383
1944-01-31 23:59:59.999999999,1944-02-29 23:59:59.999999999,1,0.6438461538461538
1944-02-29 23:59:59.999999999,1944-04-30 23:59:59.999999999,1,0.586923076923077
1944-04-30 23:59:59.999999999,1944-06-30 23:59:59.999999999,1,0.46615384615384614
1944-06-30 23:59:59.999999999,1944-08-31 23:59:59.999999999,1,0.45230769230769236
1944-08-31 23:59:59.999999999,1944-10-31 23:59:59.999999999,1,0.6807692307692308
1944-10-31 23:59:59.999999999,1944-12-31 23:59:59.999999999,1,0.8092307692307691
1944-12-31 23:59:59.999999999,1945-01-31 23:59:59.999999999,1,0.6684615384615384
1945-01-31 23:59:59.999999999,1945-03-31 23:59:59.999999999,1,0.8515384615384616
1945-03-31 23:59:59.999999999,1945-05-31 23:59:59.999999999,1,0.8623076923076922
1945-05-31 23:59:59.999999999,1945-07-31 23:59:59.999999999,1,0.6946153846153846
1945-07-31 23:59:59.999999999,1945-09-30 23:59:59.999999999,1,0.6284615384615384
1945-09-30 23:59:59.999999999,1945-11-30 23:59:59.999999999,1,0.8246153846153846
1945-11-30 23:59:59.999999999,1946-01-31 23:59:59.999999999,1,0.7946153846153846
1946-01-31 23:59:59.999999999,1946-03-31 23:59:59.999999999,1,0.8046153846153845
1946-03-31 23:59:59.999999999,1946-05-31 23:59:59.999999999,1,0.8569230769230769
1946-05-31 23:59:59.999999999,1946-07-31 23:59:59.999999999,1,0.6646153846153847
1946-07-31 23:59:59.999999999,1946-09-30 23:59:59.999999999,1,0.6207692307692307
1946-09-30 23:59:59.999999999,1946-11-30 23:59:59.999999999,1,0.6523076923076921
1946-11-30 23:59:59.999999999,1947-01-31 23:59:59.999999999,1,0.9323076923076923
1947-01-31 23:59:59.999999999,1947-03-31 23:59:59.999999999,1,0.6692307692307693
1947-03-31 23:59:59.999999999,1947-05-31 23:59:59.999999999,1,0.8515384615384616
1947-05-31 23:59:59.999999999,1947-07-31 23:59:59.999999999,1,0.94
1947-07-31 23:59:59.999999999,1947-09-30 23:59:59.999999999,1,0.9030769230769231
1947-09-30 23:59:59.999999999,1947-11-30 23:59:59.999999999,1,0.8946153846153846
1947-11-30 23:59:59.999999999,1948-01-31 23:59:59.999999999,1,0.7353846153846154
1948-01-31 23:59:59.999999999,1948-02-29 23:59:59.999999999,1,0.6792307692307692
1948-02-29 23:59:59.999999999,1948-04-30 23:59:59.999999999,1,0.8884615384615385
1948-04-30 23:59:59.999999999,1948-06-30 23:59:59.999999999,1,0.7046153846153845
1948-06-30 23:59:59.999999999,1948-08-31 23:59:59.999999999,1,0.9007692307692308
1948-08-31 23:59:59.999999999,1948-10-31 23:59:59.999999999,1,0.9015384615384615
1948-10-31 23:59:59.999999999,1948-12-31 23:59:59.999999999,1,0.9053846153846155
1948-12-31 23:59:59.999999999,1949-01-31 23:59:59.999999999,1,0.9884615384615385
1949-01-31 23:59:59.999999999,1949-02-28 23:59:59.999999999,1,0.9853846153846154
1949-02-28 23:59:59.999999999,1949-04-30 23:59:59.999999999,1,0.9946153846153847
1949-04-30 23:59:59.999999999,1949-06-30 23:59:59.999999999,1,0.9938461538461538
1949-06-30 23:59:59.999999999,1949-08-31 23:59:59.999999999,1,0.9869230769230769
1949-08-31 23:59:59.999999999,1949-10-31 23:59:59.999999999,1,0.6376923076923077
1949-10-31 23:59:59.999999999,1949-12-31 23:59:59.999999999,1,0.76
1949-12-31 23:59:59.999999999,1950-01-31 23:59:59.999999999,1,0.6576923076923078
1950-01-31 23:59:59.999999999,1950-02-28 23:59:59.999999999,1,0.606923076923077
1950-02-28 23:59:59.999999999,1950-04-30 23:59:59.999999999,1,0.6561538461538462
1950-04-30 23:59:59.999999999,1950-06-30 23:59:59.999999999,1,0.8076923076923078
1950-06-30 23:59:59.999999999,1950-08-31 23:59:59.999999999,1,0.7423076923076923
1950-08-31 23:59:59.999999999,1950-10-31 23:59:59.999999999,1,0.9815384615384616
1950-10-31 23:59:59.999999999,1950-12-31 23:59:59.999999999,1,0.9869230769230769
1950-12-31 23:59:59.999999999,1951-01-31 23:59:59.999999999,1,0.9861538461538462
1951-01-31 23:59:59.999999999,1951-03-31 23:59:59.999999999,1,0.9792307692307692
1951-03-31 23:59:59.999999999,1951-05-31 23:59:59.999999999,1,0.8876923076923076
1951-05-31 23:59:59.999999999,1951-07-31 23:59:59.999999999,1,0.8369230769230769
1951-07-31 23:59:59.999999999,1951-09-30 23:59:59.999999999,1,0.8530769230769231
1951-09-30 23:59:59.999999999,1951-11-30 23:59:59.999999999,1,0.8646153846153846
